Date,Close,Volume,RSI
2024-09-13 17:50:00-04:00,119.01,4892,
2024-09-13 17:51:00-04:00,118.885,3128,
2024-09-13 17:52:00-04:00,118.965,5736,
2024-09-13 17:53:00-04:00,118.97,7161,
2024-09-13 17:54:00-04:00,119.035,4184,
2024-09-13 17:55:00-04:00,118.97,2842,
2024-09-13 17:56:00-04:00,118.97,2160,
2024-09-13 17:57:00-04:00,118.99,3713,
2024-09-13 17:58:00-04:00,118.97,2701,
2024-09-13 17:59:00-04:00,118.91,4030,
2024-09-13 18:00:00-04:00,119.065,3797,
2024-09-13 18:01:00-04:00,119.19,6028,
2024-09-13 18:02:00-04:00,119.08,6756,
2024-09-13 18:03:00-04:00,118.975,5089,48.128342245988705
2024-09-13 18:04:00-04:00,119.005,3282,49.74093264248654
2024-09-13 18:05:00-04:00,118.715,7935,42.477876106194486
2024-09-13 18:06:00-04:00,118.46,5410,30.651340996168102
2024-09-13 18:07:00-04:00,118.65,6219,39.261744966443246
2024-09-13 18:08:00-04:00,118.59,4189,35.01683501683537
2024-09-13 18:09:00-04:00,118.575,3520,36.23693379790971
2024-09-13 18:10:00-04:00,118.71,4009,41.71974522292981
2024-09-13 18:11:00-04:00,118.71,1229,40.9677419354839
2024-09-13 18:12:00-04:00,118.77,2736,43.71069182389935
2024-09-13 18:13:00-04:00,118.55,3967,39.714285714285815
2024-09-13 18:14:00-04:00,118.54,3003,33.64485981308441
2024-09-13 18:15:00-04:00,118.47,3243,26.774193548387302
2024-09-13 18:16:00-04:00,118.325,5217,26.182965299684795
2024-09-13 18:17:00-04:00,118.43,8688,32.80757097791846
2024-09-13 18:18:00-04:00,118.45,21870,32.38095238095265
2024-09-13 18:19:00-04:00,118.49,20346,41.50943396226385
2024-09-13 18:20:00-04:00,118.625,12794,56.84647302904591
2024-09-13 18:21:00-04:00,118.595,4761,47.36842105263122
2024-09-13 18:22:00-04:00,118.55,4945,48.05825242718414
2024-09-13 18:23:00-04:00,118.74,4789,56.8464730290454
2024-09-13 18:24:00-04:00,118.76,3133,52.29357798165189
2024-09-13 18:25:00-04:00,118.78,5471,53.15315315315348
2024-09-13 18:26:00-04:00,118.77,2262,50.0
2024-09-13 18:27:00-04:00,118.615,5731,53.26633165829132
2024-09-13 18:28:00-04:00,118.71,2143,57.8703703703697
2024-09-13 18:29:00-04:00,118.725,2475,62.43902439024361
2024-09-13 18:30:00-04:00,118.885,2815,76.92307692307651
2024-09-13 18:31:00-04:00,118.855,3074,72.02072538860048
2024-09-13 18:32:00-04:00,118.925,4124,73.3990147783245
2024-09-13 18:33:00-04:00,118.89,6382,69.8019801980197
2024-09-13 18:34:00-04:00,118.875,1416,64.04494382022449
2024-09-13 18:35:00-04:00,118.8,4387,60.9625668449195
2024-09-13 18:36:00-04:00,118.695,2208,57.28643216080369
2024-09-13 18:37:00-04:00,118.82,1105,54.301075268817016
2024-09-13 18:38:00-04:00,118.765,2234,50.25906735751272
2024-09-13 18:39:00-04:00,118.745,320,48.18652849740951
2024-09-13 18:40:00-04:00,118.795,2784,51.24378109452765
2024-09-13 18:41:00-04:00,118.685,1943,53.645833333333734
2024-09-13 18:42:00-04:00,118.59,1842,43.75000000000046
2024-09-13 18:43:00-04:00,118.6,1187,43.45549738219884
2024-09-13 18:44:00-04:00,118.715,1502,40.659340659340394
2024-09-13 18:45:00-04:00,118.63,2551,38.341968911916524
2024-09-13 18:46:00-04:00,118.59,2380,32.08556149732631
2024-09-13 18:47:00-04:00,118.515,2696,30.769230769230646
2024-09-13 18:48:00-04:00,118.695,2669,42.10526315789434
2024-09-13 18:49:00-04:00,118.675,1569,44.239631336405424
2024-09-13 18:50:00-04:00,118.775,2033,53.703703703704335
2024-09-13 18:51:00-04:00,118.975,4779,56.70995670995692
2024-09-13 18:52:00-04:00,119.02,3857,61.13537117903928
2024-09-13 18:53:00-04:00,119.01,1124,61.67400881057295
2024-09-13 18:54:00-04:00,119.1,4294,62.978723404255355
2024-09-13 18:55:00-04:00,119.115,3868,69.90740740740762
2024-09-13 18:56:00-04:00,119.125,3522,76.88442211055323
2024-09-13 18:57:00-04:00,119.2,7554,78.30188679245356
2024-09-13 18:58:00-04:00,119.27,3042,77.3399014778329
2024-09-13 18:59:00-04:00,119.27,3633,84.408602150539
2024-09-13 19:00:00-04:00,119.25,2547,86.26373626373734
2024-09-13 19:01:00-04:00,119.2,4218,88.70056497175318
2024-09-13 19:02:00-04:00,119.19,3518,84.61538461538615
2024-09-13 19:03:00-04:00,119.17,2555,84.61538461538615
2024-09-13 19:04:00-04:00,119.17,1685,82.11382113821281
2024-09-13 19:05:00-04:00,119.225,20821,76.59574468085273
2024-09-13 19:06:00-04:00,119.28,6108,77.08333333333525
2024-09-13 19:07:00-04:00,119.23,2377,71.15384615384679
2024-09-13 19:08:00-04:00,119.22,6052,63.63636363636422
2024-09-13 19:09:00-04:00,119.22,3164,62.352941176471134
2024-09-13 19:10:00-04:00,119.23,2583,62.352941176471134
2024-09-13 19:11:00-04:00,119.18,3157,47.50000000000044
2024-09-13 19:12:00-04:00,119.165,1124,34.78260869565361
2024-09-13 19:13:00-04:00,119.01,4675,24.00000000000091
2024-09-13 19:14:00-04:00,119.1,4729,36.842105263157244
2024-09-13 19:15:00-04:00,119.19,2222,49.18032786885203
2024-09-13 19:16:00-04:00,119.18,3723,49.18032786885318
2024-09-13 19:17:00-04:00,119.275,2431,57.66423357664276
2024-09-13 19:18:00-04:00,119.28,8838,57.97101449275377
2024-09-13 19:19:00-04:00,119.24,825,51.111111111111164
2024-09-13 19:20:00-04:00,119.25,2313,47.619047619047514
2024-09-13 19:21:00-04:00,119.165,1567,45.11278195488733
2024-09-13 19:22:00-04:00,119.18,919,47.014925373134865
2024-09-13 19:23:00-04:00,119.15,1801,45.000000000000405
2024-09-13 19:24:00-04:00,119.06,3132,39.10256410256381
2024-09-13 19:25:00-04:00,119.015,5126,39.3548387096769
2024-09-13 19:26:00-04:00,118.99,2222,38.85350318471261
2024-09-13 19:27:00-04:00,118.955,750,45.86466165413478
2024-09-13 19:28:00-04:00,119.065,3124,47.44525547445281
2024-09-13 19:29:00-04:00,119.095,2325,42.40000000000009
2024-09-13 19:30:00-04:00,119.095,3316,43.08943089430839
2024-09-13 19:31:00-04:00,119.105,4953,33.96226415094371
2024-09-13 19:32:00-04:00,119.11,2127,33.96226415094371
2024-09-13 19:33:00-04:00,119.03,1881,31.578947368421836
2024-09-13 19:34:00-04:00,118.875,3924,23.7762237762239
2024-09-13 19:35:00-04:00,118.91,2455,30.827067669172393
2024-09-13 19:36:00-04:00,118.835,1555,26.206896551723517
2024-09-13 19:37:00-04:00,118.82,1442,26.76056338028107
2024-09-13 19:38:00-04:00,118.98,4856,44.871794871795075
2024-09-13 19:39:00-04:00,118.97,1745,46.97986577181204
2024-09-13 19:40:00-04:00,118.97,3961,48.61111111111141
2024-09-13 19:41:00-04:00,118.945,3778,49.29577464788699
2024-09-13 19:42:00-04:00,118.87,7542,35.555555555556296
2024-09-13 19:43:00-04:00,118.895,3719,35.07462686567146
2024-09-13 19:44:00-04:00,118.88,3460,34.306569343065505
2024-09-13 19:45:00-04:00,118.82,7199,30.612244897958433
2024-09-13 19:46:00-04:00,118.845,1575,32.450331125828
2024-09-13 19:47:00-04:00,118.84,2639,36.02941176470618
2024-09-13 19:48:00-04:00,118.93,3859,54.47154471544765
2024-09-13 19:49:00-04:00,118.985,5843,55.9055118110238
2024-09-13 19:50:00-04:00,119.05,6371,67.20000000000027
2024-09-13 19:51:00-04:00,119.05,963,68.85245901639378
2024-09-13 19:52:00-04:00,119.02,826,54.16666666666593
2024-09-13 19:53:00-04:00,118.965,3201,49.52380952380994
2024-09-13 19:54:00-04:00,118.99,3118,51.81818181818156
2024-09-13 19:55:00-04:00,118.99,1537,54.28571428571475
2024-09-13 19:56:00-04:00,118.955,890,58.76288659793802
2024-09-13 19:57:00-04:00,118.885,2007,49.05660377358572
2024-09-13 19:58:00-04:00,118.81,1661,44.067796610169815
2024-09-13 19:59:00-04:00,118.805,6124,48.59813084112269
2024-09-13 20:00:00-04:00,118.53,6430,29.936305732483405
2024-09-13 20:01:00-04:00,118.73,5120,44.3877551020407
