Date,Close,Volume,RSI
2024-09-13 17:50:00-04:00,223.71,1668,
2024-09-13 17:51:00-04:00,223.72,105,
2024-09-13 17:52:00-04:00,223.72,328,
2024-09-13 17:53:00-04:00,223.785,2256,
2024-09-13 17:54:00-04:00,223.785,1141,
2024-09-13 17:55:00-04:00,223.73,770,
2024-09-13 17:56:00-04:00,223.75,1724,
2024-09-13 17:57:00-04:00,223.82,128,
2024-09-13 17:58:00-04:00,223.79,554,
2024-09-13 17:59:00-04:00,223.8,654,
2024-09-13 18:00:00-04:00,223.965,3228,
2024-09-13 18:01:00-04:00,223.97,1245,
2024-09-13 18:02:00-04:00,223.82,1556,
2024-09-13 18:03:00-04:00,223.855,404,61.78861788617721
2024-09-13 18:04:00-04:00,223.85,201,61.29032258064398
2024-09-13 18:05:00-04:00,223.675,785,47.13375796178422
2024-09-13 18:06:00-04:00,223.55,140,40.65934065934131
2024-09-13 18:07:00-04:00,223.59,860,38.983050847457896
2024-09-13 18:08:00-04:00,223.53,317,36.50793650793665
2024-09-13 18:09:00-04:00,223.43,1131,34.84848484848541
2024-09-13 18:10:00-04:00,223.45,896,34.84848484848354
2024-09-13 18:11:00-04:00,223.435,922,29.411764705881637
2024-09-13 18:12:00-04:00,223.485,102,34.03141361256583
2024-09-13 18:13:00-04:00,223.385,498,30.1435406698547
2024-09-13 18:14:00-04:00,223.26,511,14.925373134326577
2024-09-13 18:15:00-04:00,223.24,564,14.21568627450867
2024-09-13 18:16:00-04:00,223.22,200,16.292134831459407
2024-09-13 18:17:00-04:00,223.33,910,22.797927461140375
2024-09-13 18:18:00-04:00,223.37,1307,25.99999999999983
2024-09-13 18:19:00-04:00,223.365,808,31.325301204818786
2024-09-13 18:20:00-04:00,223.455,800,44.02515723270438
2024-09-13 18:21:00-04:00,223.28,1671,33.33333333333333
2024-09-13 18:22:00-04:00,223.085,719,29.10798122065755
2024-09-13 18:23:00-04:00,223.115,908,34.17085427135697
2024-09-13 18:24:00-04:00,223.235,152,40.182648401827876
2024-09-13 18:25:00-04:00,223.25,911,41.55251141552522
2024-09-13 18:26:00-04:00,223.31,115,42.08144796380052
2024-09-13 18:27:00-04:00,223.23,1420,42.857142857142854
2024-09-13 18:28:00-04:00,223.275,505,50.74626865671713
2024-09-13 18:29:00-04:00,223.315,625,53.65853658536518
2024-09-13 18:30:00-04:00,223.34,641,55.82524271844665
2024-09-13 18:31:00-04:00,223.36,1479,51.59574468085108
2024-09-13 18:32:00-04:00,223.4,737,51.59574468085108
2024-09-13 18:33:00-04:00,223.375,918,50.520833333332845
2024-09-13 18:34:00-04:00,223.46,109,50.26178010471179
2024-09-13 18:35:00-04:00,223.44,235,59.99999999999929
2024-09-13 18:36:00-04:00,223.39,500,73.2824427480879
2024-09-13 18:37:00-04:00,223.45,878,74.45255474452195
2024-09-13 18:38:00-04:00,223.43,70,66.66666666666505
2024-09-13 18:39:00-04:00,223.41,303,63.55932203389663
2024-09-13 18:40:00-04:00,223.39,915,57.27272727272493
2024-09-13 18:41:00-04:00,223.34,125,60.5769230769236
2024-09-13 18:42:00-04:00,223.38,59,60.194174757280265
2024-09-13 18:43:00-04:00,223.25,966,44.62809917355407
