Date,Close,Volume,RSI
2022-08-25 20:00:00-04:00,169.11,19376,
2022-08-25 20:20:00-04:00,169.135,49747,
2022-08-25 20:40:00-04:00,169.24,29417,
2022-08-25 21:00:00-04:00,169.29,31819,
2022-08-25 21:20:00-04:00,169.385,56105,
2022-08-25 21:40:00-04:00,170.12,182465,
2022-08-26 15:40:00-04:00,170.29,57131,
2022-08-26 16:00:00-04:00,169.845,70382,
2022-08-26 16:20:00-04:00,167.575,55624,
2022-08-26 16:40:00-04:00,167.595,36225,
2022-08-26 17:00:00-04:00,166.685,58924,
2022-08-26 17:20:00-04:00,166.99,53653,
2022-08-26 17:40:00-04:00,166.85,47625,
2022-08-26 18:00:00-04:00,166.435,36324,26.473175021987586
2022-08-26 18:20:00-04:00,165.95,38197,24.392220421393716
2022-08-26 18:40:00-04:00,166.31,41576,28.285933897002565
2022-08-26 19:00:00-04:00,165.3,68478,23.414304993252472
2022-08-26 19:20:00-04:00,165.24,96532,22.708894878706474
2022-08-26 19:40:00-04:00,164.915,97764,20.78431372549045
2022-08-26 20:00:00-04:00,164.66,88265,11.924686192468798
2022-08-26 20:20:00-04:00,164.69,45329,10.170697012802634
2022-08-26 20:40:00-04:00,164.685,38766,10.849772382397958
2022-08-26 21:00:00-04:00,164.79,59378,18.531073446327994
2022-08-26 21:20:00-04:00,164.15,92680,15.85728444003982
2022-08-26 21:40:00-04:00,163.685,188521,17.39130434782625
2022-08-29 15:40:00-04:00,161.865,98176,8.094848732624754
2022-08-29 16:00:00-04:00,162.81,108070,20.809248554913296
2022-08-29 16:20:00-04:00,161.195,98148,17.733990147783217
2022-08-29 16:40:00-04:00,160.22,164017,16.724738675958193
2022-08-29 17:00:00-04:00,160.025,197783,12.788632326820476
2022-08-29 17:20:00-04:00,160.82,106429,22.782503037666828
2022-08-29 17:40:00-04:00,161.195,36188,26.331187829139637
2022-08-29 18:00:00-04:00,161.59,47290,30.70226349390593
2022-08-29 18:20:00-04:00,161.125,48925,29.97167138810191
2022-08-29 18:40:00-04:00,161.935,49566,35.65851119208743
2022-08-29 19:00:00-04:00,161.78,24948,35.110199897488414
2022-08-29 19:20:00-04:00,162.1,33596,36.50952858575724
2022-08-29 19:40:00-04:00,162.09,30215,38.972162740899314
2022-08-29 20:00:00-04:00,161.775,39571,39.608269858541874
2022-08-29 20:20:00-04:00,162.13,61599,51.715210355986976
2022-08-29 20:40:00-04:00,161.98,46367,44.011544011543904
2022-08-29 21:00:00-04:00,162.23,68690,59.299191374663096
2022-08-29 21:20:00-04:00,162.235,56435,71.92600652883586
2022-08-29 21:40:00-04:00,161.38,123425,62.89248334919109
2022-08-30 15:40:00-04:00,161.245,64101,54.62459194776942
2022-08-30 16:00:00-04:00,160.27,69792,41.09720885466815
2022-08-30 16:20:00-04:00,159.01,84298,28.71287128712872
2022-08-30 16:40:00-04:00,159.175,114886,33.07291666666691
2022-08-30 17:00:00-04:00,158.915,76337,21.017274472169177
2022-08-30 17:20:00-04:00,159.145,57485,25.07095553453216
2022-08-30 17:40:00-04:00,159.2,54190,21.11553784860591
2022-08-30 18:00:00-04:00,159.26,44557,22.090729783037787
2022-08-30 18:20:00-04:00,158.855,75365,21.70542635658944
2022-08-30 18:40:00-04:00,158.785,38970,15.692307692308304
2022-08-30 19:00:00-04:00,158.055,43451,14.023831347388338
2022-08-30 19:20:00-04:00,158.14,66665,11.342155009452114
2022-08-30 19:40:00-04:00,158.49,57338,16.770186335403977
2022-08-30 20:00:00-04:00,158.57,40948,21.090534979423936
2022-08-30 20:20:00-04:00,158.645,49308,22.91666666666694
2022-08-30 20:40:00-04:00,158.46,46545,27.431421446384277
2022-08-30 21:00:00-04:00,159.09,60383,51.1834319526629
2022-08-30 21:20:00-04:00,158.69,85147,43.291839557399555
2022-08-30 21:40:00-04:00,158.92,169142,50.06973500697344
2022-08-31 15:40:00-04:00,160.12,108534,60.702524698133914
2022-08-31 16:00:00-04:00,159.705,95648,55.137334689725584
2022-08-31 16:20:00-04:00,159.0,56500,47.66187050359721
2022-08-31 16:40:00-04:00,159.04,52778,51.78055822906644
2022-08-31 17:00:00-04:00,158.965,58195,51.730769230769305
2022-08-31 17:20:00-04:00,159.38,57374,63.561924257932354
2022-08-31 17:40:00-04:00,159.6,34073,64.54183266932276
2022-08-31 18:00:00-04:00,159.3,36896,58.14889336016104
2022-08-31 18:20:00-04:00,159.02,32444,54.35203094777581
2022-08-31 18:40:00-04:00,159.045,37894,53.90624999999982
2022-08-31 19:00:00-04:00,158.97,28705,55.08982035928142
2022-08-31 19:20:00-04:00,158.47,22981,43.647540983606426
2022-08-31 19:40:00-04:00,158.49,30667,47.77777777777787
2022-08-31 20:00:00-04:00,158.42,48196,44.2396313364055
2022-08-31 20:20:00-04:00,157.995,32728,20.196353436184637
2022-08-31 20:40:00-04:00,157.93,71222,22.395023328148753
2022-08-31 21:00:00-04:00,158.655,74177,44.667697063369296
2022-08-31 21:20:00-04:00,158.755,60586,45.67526555386946
2022-08-31 21:40:00-04:00,157.165,180283,31.28898128898095
2022-09-01 15:40:00-04:00,157.37,85834,28.152173913043427
2022-09-01 16:00:00-04:00,156.51,117133,20.515267175572376
2022-09-01 16:20:00-04:00,156.49,84087,21.67338709677405
2022-09-01 16:40:00-04:00,155.745,92532,19.815668202764826
2022-09-01 17:00:00-04:00,155.95,95500,22.390722569134653
2022-09-01 17:20:00-04:00,156.08,73375,24.469964664311178
2022-09-01 17:40:00-04:00,155.515,73678,24.192139737991383
2022-09-01 18:00:00-04:00,155.82,41723,27.787021630615683
2022-09-01 18:20:00-04:00,155.21,46254,25.496183206107062
2022-09-01 18:40:00-04:00,154.97,44313,26.237234878240486
2022-09-01 19:00:00-04:00,155.55,57555,32.70348837209319
2022-09-01 19:20:00-04:00,155.79,56466,27.599687255668556
2022-09-01 19:40:00-04:00,155.88,36318,27.48629600626485
2022-09-01 20:00:00-04:00,156.425,44711,43.0711610486894
2022-09-01 20:20:00-04:00,156.95,82679,46.28975265017655
2022-09-01 20:40:00-04:00,156.855,51258,53.52400408580183
2022-09-01 21:00:00-04:00,157.04,48961,55.43478260869544
2022-09-01 21:20:00-04:00,157.07,40912,65.24741081703084
2022-09-01 21:40:00-04:00,158.12,149740,70.90558766859338
2022-09-02 15:40:00-04:00,159.32,65412,75.87859424920104
2022-09-02 16:00:00-04:00,159.66,67002,84.3413421706712
2022-09-02 16:20:00-04:00,160.055,78148,84.57142857142868
2022-09-02 16:40:00-04:00,159.455,113283,84.7097301717089
2022-09-02 17:00:00-04:00,159.855,62485,88.92430278884468
2022-09-02 17:20:00-04:00,159.94,38213,87.97577854671286
2022-09-02 17:40:00-04:00,159.78,31483,85.00000000000014
2022-09-02 18:00:00-04:00,159.17,21538,76.44694533762052
2022-09-02 18:20:00-04:00,158.13,62707,62.69545793000738
2022-09-02 18:40:00-04:00,157.72,71927,55.83333333333342
2022-09-02 19:00:00-04:00,157.23,54535,52.68048606147247
2022-09-02 19:20:00-04:00,156.33,61526,45.39559014267198
2022-09-02 19:40:00-04:00,155.69,58125,41.70673076923079
2022-09-02 20:00:00-04:00,156.035,45700,36.309914642153565
2022-09-02 20:20:00-04:00,156.47,29057,29.197080291970835
2022-09-02 20:40:00-04:00,155.96,31924,23.646723646723657
2022-09-02 21:00:00-04:00,156.08,84087,20.53372868791692
2022-09-02 21:20:00-04:00,155.265,77603,19.899425287356166
2022-09-02 21:40:00-04:00,155.845,177905,21.91876750700304
2022-09-05 15:40:00-04:00,155.845,0,20.97802976612347
2022-09-05 16:00:00-04:00,155.845,0,21.46482958665713
2022-09-05 16:20:00-04:00,155.845,0,23.548130469371714
2022-09-05 16:40:00-04:00,155.845,0,28.217349857006838
2022-09-05 17:00:00-04:00,155.845,0,30.610134436401395
2022-09-05 17:20:00-04:00,155.845,0,34.06214039125453
2022-09-05 17:40:00-04:00,155.845,0,42.96081277213343
2022-09-05 18:00:00-04:00,155.845,0,52.762923351158626
2022-09-05 18:20:00-04:00,155.845,0,46.13821138211392
2022-09-05 18:40:00-04:00,155.845,0,34.56790123456817
2022-09-05 19:00:00-04:00,155.845,0,46.20462046204601
2022-09-05 19:20:00-04:00,155.845,0,41.57706093189938
2022-09-05 19:40:00-04:00,155.845,0,100.0
2022-09-05 20:00:00-04:00,155.845,0,
2022-09-05 20:20:00-04:00,155.845,0,
2022-09-05 20:40:00-04:00,155.845,0,
2022-09-05 21:00:00-04:00,155.845,0,
2022-09-05 21:20:00-04:00,155.845,0,
2022-09-05 21:40:00-04:00,155.845,0,
2022-09-06 15:40:00-04:00,155.26,91300,0.0
2022-09-06 16:00:00-04:00,154.27,104270,0.0
2022-09-06 16:20:00-04:00,155.17,69082,36.36363636363594
2022-09-06 16:40:00-04:00,156.115,66864,53.9473684210528
2022-09-06 17:00:00-04:00,155.71,68124,48.23529411764717
2022-09-06 17:20:00-04:00,155.76,50742,48.9032258064515
2022-09-06 17:40:00-04:00,156.08,29293,52.80095351609075
2022-09-06 18:00:00-04:00,155.11,52741,42.88480154888687
2022-09-06 18:20:00-04:00,154.905,61200,41.24767225325887
2022-09-06 18:40:00-04:00,155.21,52769,44.40528634361243
2022-09-06 19:00:00-04:00,154.33,33162,38.44393592677358
2022-09-06 19:20:00-04:00,154.58,43705,40.705363703159556
2022-09-06 19:40:00-04:00,154.52,36732,40.3495994173344
2022-09-06 20:00:00-04:00,154.945,28455,43.827160493827115
2022-09-06 20:20:00-04:00,154.64,24029,45.57774607703278
2022-09-06 20:40:00-04:00,154.33,23996,50.473933649289116
2022-09-06 21:00:00-04:00,154.765,40212,46.54731457800509
2022-09-06 21:20:00-04:00,154.06,50768,31.73333333333308
2022-09-06 21:40:00-04:00,154.6,160110,40.36458333333311
2022-09-07 15:40:00-04:00,155.31,80194,46.4953271028038
2022-09-07 16:00:00-04:00,154.915,104554,41.031562740569434
2022-09-07 16:20:00-04:00,154.34,61665,43.68852459016378
2022-09-07 16:40:00-04:00,154.12,68976,43.58135731807027
2022-09-07 17:00:00-04:00,155.02,47952,48.58420268256334
2022-09-07 17:20:00-04:00,154.63,36448,52.411575562700854
2022-09-07 17:40:00-04:00,154.76,23963,51.47540983606541
2022-09-07 18:00:00-04:00,154.49,30424,49.762282091917584
2022-09-07 18:20:00-04:00,154.945,28855,50.0
2022-09-07 18:40:00-04:00,154.865,41762,51.83973834832401
2022-09-07 19:00:00-04:00,154.87,66993,54.647160068846816
2022-09-07 19:20:00-04:00,155.105,62758,53.030303030303095
2022-09-07 19:40:00-04:00,155.54,65249,63.85767790262177
2022-09-07 20:00:00-04:00,155.19,108511,55.728155339805916
2022-09-07 20:20:00-04:00,155.34,144749,50.32679738562092
2022-09-07 20:40:00-04:00,155.74,102581,58.97714907508191
2022-09-07 21:00:00-04:00,156.29,79345,71.33479212253846
2022-09-07 21:20:00-04:00,156.275,102983,74.68499427262358
2022-09-07 21:40:00-04:00,155.945,174822,62.18708827404479
2022-09-08 15:40:00-04:00,155.39,65130,59.59595959595966
2022-09-08 16:00:00-04:00,155.09,43992,53.995157384988126
2022-09-08 16:20:00-04:00,155.545,58082,62.22479721900348
2022-09-08 16:40:00-04:00,155.77,114849,60.0979192166466
2022-09-08 17:00:00-04:00,156.18,50138,64.89241223103068
2022-09-08 17:20:00-04:00,155.68,37157,58.248472505091726
2022-09-08 17:40:00-04:00,155.53,32474,54.40414507772034
2022-09-08 18:00:00-04:00,153.03,97404,31.78519593613936
2022-09-08 18:20:00-04:00,153.165,72064,34.83146067415723
2022-09-08 18:40:00-04:00,153.19,65728,33.5877862595419
2022-09-08 19:00:00-04:00,153.81,61965,35.74593796159519
2022-09-08 19:20:00-04:00,153.86,33908,30.622009569378193
2022-09-08 19:40:00-04:00,153.545,28299,29.223744292237456
2022-09-08 20:00:00-04:00,153.765,39214,33.12693498452016
2022-09-08 20:20:00-04:00,154.325,45858,41.763341067285445
2022-09-08 20:40:00-04:00,153.79,35341,40.298507462686544
2022-09-08 21:00:00-04:00,154.03,117211,38.319198149576174
2022-09-08 21:20:00-04:00,153.98,74648,35.816164817749566
2022-09-08 21:40:00-04:00,154.325,124942,35.14811849479584
2022-09-09 15:40:00-04:00,156.06,57220,52.54010695187161
2022-09-09 16:00:00-04:00,156.315,75875,55.17468688200388
2022-09-09 16:20:00-04:00,156.385,72055,82.54122211445153
2022-09-09 16:40:00-04:00,156.645,50541,82.9545454545451
2022-09-09 17:00:00-04:00,156.58,69001,81.86090225563876
2022-09-09 17:20:00-04:00,157.095,67363,81.49568552253076
2022-09-09 17:40:00-04:00,156.855,51159,77.70582793709477
2022-09-09 18:00:00-04:00,156.46,41771,76.57247037374671
2022-09-09 18:20:00-04:00,156.43,40751,75.16525023607188
2022-09-09 18:40:00-04:00,156.855,32987,74.51550387596902
2022-09-09 19:00:00-04:00,157.08,29231,83.91752577319593
2022-09-09 19:20:00-04:00,157.275,81166,83.76690946930282
2022-09-09 19:40:00-04:00,157.08,92511,81.31313131313162
2022-09-09 20:00:00-04:00,157.26,47099,80.66875653082572
2022-09-09 20:20:00-04:00,157.19,93734,68.10897435897459
2022-09-09 20:40:00-04:00,157.14,57714,64.1509433962264
2022-09-09 21:00:00-04:00,157.515,70187,67.54658385093177
2022-09-09 21:20:00-04:00,157.535,90483,64.93288590604024
2022-09-09 21:40:00-04:00,157.36,193345,62.62135922330121
2022-09-12 15:40:00-04:00,161.615,210543,83.08931185944392
2022-09-12 16:00:00-04:00,161.92,173650,86.72951414068204
2022-09-12 16:20:00-04:00,161.66,77234,88.46153846153875
2022-09-12 16:40:00-04:00,161.42,85185,85.79626972740331
2022-09-12 17:00:00-04:00,162.21,117993,86.50306748466281
2022-09-12 17:20:00-04:00,162.615,132498,86.8263473053894
2022-09-12 17:40:00-04:00,161.89,90778,78.68241143567425
2022-09-12 18:00:00-04:00,162.34,75819,81.68674698795171
2022-09-12 18:20:00-04:00,162.83,72687,82.34610917537744
2022-09-12 18:40:00-04:00,163.075,87796,83.49459305634589
2022-09-12 19:00:00-04:00,163.25,59412,84.28731762065094
2022-09-12 19:20:00-04:00,163.75,106205,84.50470392916434
2022-09-12 19:40:00-04:00,164.13,101220,85.09845662586477
2022-09-12 20:00:00-04:00,163.64,85434,82.33779608650849
2022-09-12 20:20:00-04:00,163.71,51324,68.95927601809933
2022-09-12 20:40:00-04:00,163.565,62323,65.33084808946862
2022-09-12 21:00:00-04:00,163.3,95647,65.2700186219738
2022-09-12 21:20:00-04:00,163.49,74238,69.45488721804503
2022-09-12 21:40:00-04:00,163.44,226581,63.427947598252956
2022-09-13 15:40:00-04:00,158.275,109564,26.766595289079362
2022-09-13 16:00:00-04:00,158.02,141398,28.18489289740721
2022-09-13 16:20:00-04:00,157.45,87992,22.80311457174642
2022-09-13 16:40:00-04:00,157.23,126285,17.8899082568807
2022-09-13 17:00:00-04:00,156.755,119552,14.69273743016781
2022-09-13 17:20:00-04:00,156.62,121094,12.79461279461293
2022-09-13 17:40:00-04:00,156.33,113497,7.356321839080621
2022-09-13 18:00:00-04:00,156.58,131114,5.950991831972203
2022-09-13 18:20:00-04:00,156.625,67040,6.83076923076932
