Date,Close,Volume,RSI
2024-09-13 17:50:00-04:00,157.95,590,
2024-09-13 17:51:00-04:00,157.885,399,
2024-09-13 17:52:00-04:00,157.86,1149,
2024-09-13 17:53:00-04:00,157.83,618,
2024-09-13 17:54:00-04:00,157.82,372,
2024-09-13 17:55:00-04:00,157.86,205,
2024-09-13 17:56:00-04:00,157.94,530,
2024-09-13 17:57:00-04:00,157.95,732,
2024-09-13 17:58:00-04:00,157.96,177,
2024-09-13 17:59:00-04:00,157.985,106,
2024-09-13 18:00:00-04:00,158.065,607,
2024-09-13 18:01:00-04:00,158.155,350,
2024-09-13 18:02:00-04:00,158.135,755,
2024-09-13 18:03:00-04:00,158.1,602,64.42307692307719
2024-09-13 18:04:00-04:00,158.13,958,66.36363636363664
2024-09-13 18:05:00-04:00,158.03,201,62.393162393163095
2024-09-13 18:06:00-04:00,157.94,359,56.1538461538446
2024-09-13 18:07:00-04:00,158.015,770,63.309352517983314
2024-09-13 18:08:00-04:00,158.08,2317,67.33333333333397
2024-09-13 18:09:00-04:00,157.99,3009,58.12499999999961
2024-09-13 18:10:00-04:00,158.075,270,58.38509316770123
2024-09-13 18:11:00-04:00,158.14,672,61.046511627906675
2024-09-13 18:12:00-04:00,158.145,757,60.8187134502923
2024-09-13 18:13:00-04:00,158.01,488,51.29533678756355
2024-09-13 18:14:00-04:00,158.035,648,48.351648351648386
2024-09-13 18:15:00-04:00,157.85,702,34.82587064676662
2024-09-13 18:16:00-04:00,157.71,715,31.11111111111235
2024-09-13 18:17:00-04:00,157.805,134,37.5527426160346
2024-09-13 18:18:00-04:00,157.835,331,37.5527426160346
2024-09-13 18:19:00-04:00,157.82,238,40.45454545454554
2024-09-13 18:20:00-04:00,157.93,526,49.55357142857186
2024-09-13 18:21:00-04:00,157.815,655,41.37931034482869
2024-09-13 18:22:00-04:00,157.8,303,37.38738738738782
2024-09-13 18:23:00-04:00,157.785,280,40.09661835748783
2024-09-13 18:24:00-04:00,157.805,508,36.08247422680626
2024-09-13 18:25:00-04:00,157.83,469,33.3333333333364
2024-09-13 18:26:00-04:00,157.85,1042,34.39153439153438
2024-09-13 18:27:00-04:00,157.755,459,35.91160220994546
2024-09-13 18:28:00-04:00,157.77,197,35.19553072625838
2024-09-13 18:29:00-04:00,157.86,400,50.62500000000117
2024-09-13 18:30:00-04:00,157.87,508,61.94029850746164
2024-09-13 18:31:00-04:00,157.84,536,52.89256198347057
2024-09-13 18:32:00-04:00,157.855,585,51.69491525423565
2024-09-13 18:33:00-04:00,157.79,668,47.65624999999997
2024-09-13 18:34:00-04:00,157.735,133,33.33333333333333
2024-09-13 18:35:00-04:00,157.655,1684,35.45454545454531
2024-09-13 18:36:00-04:00,157.75,360,46.0317460317451
2024-09-13 18:37:00-04:00,157.835,531,53.57142857142944
2024-09-13 18:38:00-04:00,157.845,507,52.89855072463724
2024-09-13 18:39:00-04:00,157.89,353,54.22535211267451
2024-09-13 18:40:00-04:00,157.835,300,48.99328859060488
2024-09-13 18:41:00-04:00,157.81,72,54.07407407407485
2024-09-13 18:42:00-04:00,157.83,242,54.411764705882845
2024-09-13 18:43:00-04:00,157.78,152,43.749999999998614
2024-09-13 18:44:00-04:00,157.66,920,35.99999999999895
2024-09-13 18:45:00-04:00,157.68,699,39.189189189189136
2024-09-13 18:46:00-04:00,157.64,577,35.947712418300696
2024-09-13 18:47:00-04:00,157.635,570,39.00709219858167
2024-09-13 18:48:00-04:00,157.77,467,52.229299363056946
2024-09-13 18:49:00-04:00,157.75,268,56.55172413793049
2024-09-13 18:50:00-04:00,157.82,469,54.99999999999919
2024-09-13 18:51:00-04:00,157.9,852,54.676258992805245
2024-09-13 18:52:00-04:00,157.925,141,55.63380281690178
2024-09-13 18:53:00-04:00,157.97,430,55.63380281690178
2024-09-13 18:54:00-04:00,158.015,513,62.857142857139955
2024-09-13 18:55:00-04:00,158.045,684,66.66666666666399
2024-09-13 18:56:00-04:00,158.005,912,62.06896551723935
2024-09-13 18:57:00-04:00,158.07,107,69.59459459459306
2024-09-13 18:58:00-04:00,158.125,202,84.44444444444267
2024-09-13 18:59:00-04:00,158.19,261,85.4166666666647
2024-09-13 19:00:00-04:00,158.225,401,90.90909090909128
2024-09-13 19:01:00-04:00,158.125,977,80.2469135802474
2024-09-13 19:02:00-04:00,158.1,326,73.57142857142782
2024-09-13 19:03:00-04:00,158.02,525,67.76315789473838
2024-09-13 19:04:00-04:00,157.99,790,61.80555555555715
2024-09-13 19:05:00-04:00,158.135,791,64.96815286624224
2024-09-13 19:06:00-04:00,158.14,617,64.052287581699
2024-09-13 19:07:00-04:00,158.14,305,61.805555555555635
2024-09-13 19:08:00-04:00,158.21,1982,63.08724832214952
2024-09-13 19:09:00-04:00,158.13,656,55.34591194968612
2024-09-13 19:10:00-04:00,158.15,168,59.354838709678006
2024-09-13 19:11:00-04:00,158.105,745,52.317880794701686
2024-09-13 19:12:00-04:00,158.105,363,48.57142857142787
2024-09-13 19:13:00-04:00,158.07,206,41.04477611940286
2024-09-13 19:14:00-04:00,158.15,210,44.75524475524578
2024-09-13 19:15:00-04:00,158.17,140,53.54330708661308
2024-09-13 19:16:00-04:00,158.085,1290,48.920863309353486
2024-09-13 19:17:00-04:00,158.07,649,53.96825396825246
2024-09-13 19:18:00-04:00,158.15,456,61.764705882352075
2024-09-13 19:19:00-04:00,158.1,162,47.00854700854764
2024-09-13 19:20:00-04:00,158.17,90,52.30769230769217
2024-09-13 19:21:00-04:00,158.13,142,49.27536231884129
2024-09-13 19:22:00-04:00,158.19,387,48.5294117647052
2024-09-13 19:23:00-04:00,158.115,478,48.888888888889916
2024-09-13 19:24:00-04:00,158.03,708,41.89189189189168
2024-09-13 19:25:00-04:00,158.06,643,46.89655172413877
2024-09-13 19:26:00-04:00,158.025,458,44.73684210526414
2024-09-13 19:27:00-04:00,157.96,307,43.037974683545166
2024-09-13 19:28:00-04:00,157.98,434,38.35616438355994
2024-09-13 19:29:00-04:00,158.0,1491,38.35616438356234
2024-09-13 19:30:00-04:00,158.01,1350,44.27480916030405
2024-09-13 19:31:00-04:00,158.05,75,48.52941176470723
2024-09-13 19:32:00-04:00,158.06,468,42.62295081967168
2024-09-13 19:33:00-04:00,157.98,2106,40.624999999999446
2024-09-13 19:34:00-04:00,157.98,661,33.33333333333333
2024-09-13 19:35:00-04:00,157.965,944,34.8623853211013
2024-09-13 19:36:00-04:00,157.965,414,26.804123711340083
2024-09-13 19:37:00-04:00,157.965,426,31.70731707316989
2024-09-13 19:38:00-04:00,158.145,477,61.386138613862386
2024-09-13 19:39:00-04:00,158.205,167,63.55140186915992
2024-09-13 19:40:00-04:00,158.19,308,66.01941747572693
2024-09-13 19:41:00-04:00,158.105,488,63.55140186915654
2024-09-13 19:42:00-04:00,158.085,17,59.81308411215078
2024-09-13 19:43:00-04:00,158.165,24,63.86554621848675
2024-09-13 19:44:00-04:00,158.27,700,68.84057971014562
2024-09-13 19:45:00-04:00,158.285,250,67.66917293232993
2024-09-13 19:46:00-04:00,158.365,708,70.74829931972798
2024-09-13 19:47:00-04:00,158.355,294,78.19548872180364
2024-09-13 19:48:00-04:00,158.39,513,79.28571428571333
2024-09-13 19:49:00-04:00,158.36,729,77.62237762237821
2024-09-13 19:50:00-04:00,158.355,556,77.08333333333137
2024-09-13 19:51:00-04:00,158.38,473,77.85234899328682
2024-09-13 19:52:00-04:00,158.38,520,70.79646017698889
2024-09-13 19:53:00-04:00,158.42,683,69.72477064219896
2024-09-13 19:54:00-04:00,158.38,200,66.66666666666666
2024-09-13 19:55:00-04:00,158.475,75,81.8965517241392
2024-09-13 19:56:00-04:00,158.49,428,85.21739130434688
2024-09-13 19:57:00-04:00,158.47,461,79.61165048543506
2024-09-13 19:58:00-04:00,158.39,173,62.2448979591803
